MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
8146025,170271683,01/27/2017,01/26/2017,12:00:00,01/27/2017,11:00:00,204,,,1746 DEFOOR AVE NW,0650,2304,,1,Unk,Thu,18,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.420969999999997,33.802610000000001
8146026,170271702,01/27/2017,01/27/2017,13:50:00,01/27/2017,14:10:00,206,,,2809 PEACHTREE RD NE,0640,2305,,2,Day,Fri,18,LARCENY-FROM VEHICLE,Garden Hills,B,-84.384979999999999,33.831569999999999
8146027,170271734,01/27/2017,01/24/2017,14:30:00,01/27/2017,14:30:00,603,,,675 PONCE DE LEON AVE NE @PONCE CITY MARKET,0630,2303,20,1,Unk,Unk,24,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.365039999999993,33.772959999999998
8146028,170271791,01/27/2017,01/27/2017,12:00:00,01/27/2017,13:00:00,207,,,95 COLLIER RD NW,0640,2305,,2,Day,Fri,18,LARCENY-FROM VEHICLE,,E,-84.396820000000005,33.808199999999999
8146029,170271819,01/27/2017,12/02/2016,18:00:00,12/03/2016,13:00:00,401,,,850 OAK ST SW @WEST END MALL,0710,2404,,1,Unk,Sat,5,AUTO THEFT,West End,T,-84.416709999999995,33.74053
8146030,170271936,01/27/2017,01/27/2017,07:22:00,01/27/2017,07:40:00,604,,,400 EDGEWOOD AVE NE,0630,2303,,1,Day,Fri,,LARCENY-NON VEHICLE,Sweet Auburn,M,-84.374650000000003,33.754640000000002
8146031,170271948,01/27/2017,01/27/2017,15:10:00,01/27/2017,16:00:00,502,,,250 10TH ST NE,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,Midtown,E,-84.37867,33.782179999999997
8146032,170271984,01/27/2017,01/27/2017,10:00:00,01/27/2017,16:19:00,211,,,720 MOROSGO DR NE,0710,2404,,1,Day,Fri,24,AUTO THEFT,Lindbergh/Morosgo,B,-84.364710000000002,33.823529999999998
8146033,170271994,01/27/2017,01/27/2017,13:00:00,01/27/2017,15:40:00,112,,,673 LYRIC WAY NW,0521,2204,,1,Day,Fri,,BURGLARY-RESIDENCE,Collier Heights,I,-84.476939999999999,33.773769999999999
8146034,170272066,01/27/2017,01/27/2017,16:43:00,01/27/2017,19:00:00,511,,A,12 BROAD ST SW,0670,2308,10,1,Eve,Fri,21,LARCENY-NON VEHICLE,Downtown,M,-84.392009999999999,33.7532
8146035,170272088,01/27/2017,01/27/2017,16:30:00,01/27/2017,16:49:00,301,,,1163 METROPOLITAN PKWY SW,0610,2301,,1,Eve,Fri,23,LARCENY-NON VEHICLE,Adair Park,V,-84.408159999999995,33.723170000000003
8146036,170272205,01/27/2017,01/26/2017,15:00:00,01/27/2017,17:00:00,114,,,3584 BOLFAIR DR,0690,2399,,1,Unk,Fri,20,LARCENY-NON VEHICLE,Carroll Heights,H,-84.504750000000001,33.777169999999998
8146037,170272213,01/27/2017,01/26/2017,20:00:00,01/27/2017,17:35:00,412,,,3444 LENARDO DR SW,0650,2304,,1,Unk,Fri,20,LARCENY-FROM VEHICLE,Mt. Gilead Woods,P,-84.501080000000002,33.69867
8146038,170272234,01/27/2017,01/27/2017,06:00:00,01/27/2017,06:15:00,504,,,469 MARIETTA ST NW,0690,2399,,1,Morn,Fri,33,LARCENY-NON VEHICLE,Downtown,M,-84.396690000000007,33.765639999999998
8146039,170272249,01/27/2017,01/27/2017,16:30:00,01/27/2017,17:45:00,611,,,275 E LAKE BLVD SE,0670,2308,,1,Eve,Fri,11,LARCENY-NON VEHICLE,The Villages at East Lake,O,-84.31429,33.745330000000003
8146040,170272368,01/27/2017,01/27/2017,18:27:00,01/27/2017,18:28:00,102,,,835 MARTIN L KING JR DR NW,0710,2404,,1,Eve,Fri,18,AUTO THEFT,Vine City,L,-84.414569999999998,33.755040000000001
8146041,170272403,01/27/2017,01/27/2017,18:37:00,01/27/2017,19:00:00,108,,,156 FAIRFIELD PL NW,0410,1314,20,1,Eve,Fri,20,AGG ASSAULT,Dixie Hills,J,-84.463380000000001,33.758470000000003
8146042,170272452,01/27/2017,01/27/2017,18:00:00,01/27/2017,18:20:00,206,,,2809 PEACHTREE RD NE,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,Garden Hills,B,-84.384979999999999,33.83182
8146043,170272470,01/27/2017,01/27/2017,18:56:00,01/27/2017,18:56:00,602,,,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,0630,2303,10,1,Eve,Fri,12,LARCENY-NON VEHICLE,Poncey-Highland,N,-84.354669999999999,33.773400000000002
8146044,170272506,01/27/2017,01/27/2017,19:10:00,01/27/2017,19:30:00,211,,,2625 PIEDMONT RD NE,0630,2303,10,1,Eve,Fri,8,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.365319999999997,33.827419999999996
8146045,170272522,01/27/2017,01/27/2017,18:03:00,01/27/2017,19:00:00,403,,,1142 WESTMONT ROAD SW,0690,2399,20,1,Eve,Fri,20,LARCENY-NON VEHICLE,Oakland City,S,-84.437330000000003,33.724069999999998
8146046,170272563,01/27/2017,12/27/2016,15:00:00,01/27/2017,19:31:00,207,,1806,1806 PEACHTREE PARK DR NE,0670,2308,,1,Unk,Unk,26,LARCENY-NON VEHICLE,,E,-84.389510000000001,33.813560000000003
8146047,170272586,01/27/2017,01/27/2017,19:35:00,01/27/2017,19:37:00,407,,Y206,400 FAIRBURN RD SW,0710,2404,,1,Eve,Fri,26,AUTO THEFT,Fairburn Mays,H,-84.509360000000001,33.743659999999998
8146048,170272617,01/27/2017,01/27/2017,18:00:00,01/27/2017,19:30:00,611,,3015,3015 LINKS DR SE,0511,2202,,1,Eve,Fri,20,BURGLARY-RESIDENCE,The Villages at East Lake,O,-84.311620000000005,33.744630000000001
8146049,170272633,01/27/2017,01/27/2017,19:50:00,01/27/2017,19:50:00,305,,,201 MOURY AVE SW,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,The Villages at Carver,Y,-84.392759999999996,33.716909999999999
8146050,170272747,01/27/2017,01/27/2017,20:00:00,01/27/2017,20:30:00,510,,,182 COURTLAND ST NE,0670,2308,,1,Eve,Fri,21,LARCENY-NON VEHICLE,Downtown,M,-84.384410000000003,33.759349999999998
8146051,170272752,01/27/2017,01/27/2017,20:20:00,01/27/2017,20:30:00,603,,101,378 BOULEVARD NE,0690,2399,,1,Eve,Fri,21,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.372050000000002,33.764670000000002
8146052,170272824,01/27/2017,01/27/2017,21:00:00,01/27/2017,21:03:00,609,,,1433 HOSEA L WILLIAMS DR SE,0690,2399,,0,Eve,Fri,20,LARCENY-NON VEHICLE,Edgewood,O,-84.34057,33.753140000000002
8146053,170272869,01/27/2017,01/27/2017,21:20:00,01/27/2017,21:27:00,206,,,383 SPRINGDALE DR NE,0341,1206,,2,Eve,Fri,18,ROBBERY-PEDESTRIAN,Garden Hills,B,-84.37585,33.82302
8146054,170272919,01/27/2017,01/27/2017,19:30:00,01/27/2017,21:40:00,407,,M-2,320 FAIRBURN RD SW,0511,2202,,1,Eve,Fri,26,BURGLARY-RESIDENCE,Fairburn Mays,H,-84.508579999999995,33.745100000000001
8146055,170272939,01/27/2017,01/27/2017,17:00:00,01/27/2017,21:57:00,605,,,401 MEMORIAL DR SE,0640,2305,,1,Eve,Fri,5,LARCENY-FROM VEHICLE,Grant Park,W,-84.374560000000002,33.746589999999998
8146056,170272949,01/27/2017,01/27/2017,09:30:00,01/27/2017,20:00:00,206,,,2905 PEACHTREE RD NE,0670,2308,,1,Day,Fri,21,LARCENY-NON VEHICLE,Garden Hills,B,-84.382360000000006,33.834200000000003
8146057,170272966,01/27/2017,01/27/2017,21:25:00,01/27/2017,22:30:00,505,,,134 5TH ST NE,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,Midtown,E,-84.382959999999997,33.776049999999998
8146058,170272984,01/27/2017,01/27/2017,19:45:00,01/27/2017,22:15:00,206,,,128 E ANDREWS DR NW,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,South Tuxedo Park,B,-84.383110000000002,33.842509999999997
8146059,170273012,01/27/2017,01/27/2017,19:30:00,01/27/2017,22:30:00,508,,,314 LUCKIE ST NW,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,Downtown,M,-84.396690000000007,33.76296
8146060,170273023,01/27/2017,01/27/2017,22:45:00,01/27/2017,22:57:00,212,,,1996 MANCHESTER ST NE,0312,1201,,3,Eve,Fri,5,ROBBERY-COMMERCIAL,Morningside/Lenox Park,F,-84.363560000000007,33.809310000000004
8146061,170273039,01/27/2017,01/27/2017,23:05:00,01/27/2017,23:05:00,602,,,370 N HIGHLAND AVE NE @FREEDOM PARK,0640,2305,,1,Morn,Fri,13,LARCENY-FROM VEHICLE,Inman Park,N,-84.355530000000002,33.764499999999998
8146062,170273100,01/27/2017,01/27/2017,20:30:00,01/27/2017,23:28:00,611,,,459 CARTER AVE SE,0640,2305,,1,Eve,Fri,20,LARCENY-FROM VEHICLE,,,-84.302670000000006,33.738160000000001
8146063,170273111,01/27/2017,01/27/2017,23:00:00,01/27/2017,23:35:00,606,,,880 GLENWOOD AVE SE,0640,2305,,1,Morn,Fri,18,LARCENY-FROM VEHICLE,Grant Park,W,-84.359030000000004,33.740580000000001
8146064,170273118,01/27/2017,01/27/2017,19:30:00,01/28/2017,00:00:00,507,,,226 BRADBERRY ST SW,0640,2305,,4,Eve,Fri,13,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.400859999999994,33.748690000000003
8146065,170278004,01/27/2017,01/27/2017,05:20:00,01/27/2017,05:30:00,703,,,12700 SPINE RD,0630,2303,,1,Morn,Fri,1,LARCENY-NON VEHICLE,,,-84.426569999999998,33.638480000000001
8145936,170260101,01/26/2017,01/26/2017,00:42:00,01/26/2017,00:43:00,102,,,267 ANDREW J HAIRSTON PL NW,0430,1315,10,1,Morn,Thu,20,AGG ASSAULT,Vine City,L,-84.413700000000006,33.761940000000003
8145937,170260142,01/26/2017,01/26/2017,00:30:00,01/26/2017,01:00:00,509,,,215 PIEDMONT AVE NE @LANDMARK APTS,0210,1102,,1,Morn,Thu,10,RAPE,Downtown,M,-84.381270000000001,33.760350000000003
8145938,170260143,01/26/2017,01/26/2017,00:01:00,01/26/2017,01:04:00,606,,A202,1124 WYLIE ST SE,0690,2399,20,1,Morn,Thu,20,LARCENY-NON VEHICLE,Reynoldstown,N,-84.350260000000006,33.752510000000001
8145939,170260236,01/26/2017,01/26/2017,01:45:00,01/26/2017,01:52:00,606,,,246 BEREAN AVE SE,0640,2305,10,1,Morn,Thu,13,LARCENY-FROM VEHICLE,Cabbagetown,N,-84.366529999999997,33.74776
8145940,170260248,01/26/2017,01/25/2017,23:30:00,01/26/2017,01:50:00,208,,,3180 PEACHTREE RD NE,0640,2305,,1,Morn,Thu,18,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.375900000000001,33.841830000000002
8145941,170260450,01/26/2017,01/26/2017,01:30:00,01/26/2017,03:45:00,503,,,1104 CRESCENT AVE NE,0512,2203,,1,Morn,Thu,21,BURGLARY-NONRES,Midtown,E,-84.384529999999998,33.784849999999999
8145942,170260614,01/26/2017,01/26/2017,05:30:00,01/26/2017,05:59:00,304,,,834 HANK AARON DR SE,0512,2203,,1,Morn,Thu,,BURGLARY-NONRES,Summerhill,V,-84.387640000000005,33.732059999999997
8145943,170260622,01/26/2017,01/26/2017,03:50:00,01/26/2017,04:30:00,313,,,3596 OAKSHIRE WAY SE,0640,2305,,1,Morn,Thu,20,LARCENY-FROM VEHICLE,South River Gardens,Z,-84.350999999999999,33.658070000000002
8145944,170260633,01/26/2017,01/25/2017,18:30:00,01/26/2017,06:16:00,608,,,492 HAROLD AVE NE,0710,2404,,1,Morn,Thu,20,AUTO THEFT,Lake Claire,N,-84.330939999999998,33.767620000000001
8145945,170260659,01/26/2017,01/26/2017,04:30:00,01/26/2017,06:51:00,612,,,1046 FAYETTEVILLE RD SE,0512,2203,,2,Morn,Thu,24,BURGLARY-NONRES,East Atlanta,W,-84.322699999999998,33.725549999999998
8145946,170260698,01/26/2017,01/26/2017,06:45:00,01/26/2017,07:30:00,409,,,3272 CASCADE PARC BLVD SW,0710,2404,,1,Day,Thu,20,AUTO THEFT,Southwest,R,-84.496110000000002,33.699689999999997
8145947,170260818,01/26/2017,01/25/2017,15:00:00,01/26/2017,06:25:00,501,,,976 BRADY AVE NW,0690,2399,,1,Eve,Wed,29,LARCENY-NON VEHICLE,Home Park,E,-84.413309999999996,33.781269999999999
8145948,170260825,01/26/2017,01/25/2017,18:00:00,01/26/2017,08:00:00,610,,,1576 ALDER CT SE,0640,2305,,1,Morn,Thu,13,LARCENY-FROM VEHICLE,Kirkwood,O,-84.335980000000006,33.749659999999999
8145949,170260840,01/26/2017,01/26/2017,00:15:00,01/26/2017,01:00:00,107,,,1689 DETROIT AVE NW,0720,2424A,,1,Morn,Thu,18,AUTO THEFT,Grove Park,J,-84.444749999999999,33.765540000000001
8145950,170260860,01/26/2017,01/25/2017,18:30:00,01/26/2017,07:00:00,605,,,819 MERCER ST SE,0511,2202,,1,Morn,Thu,20,BURGLARY-RESIDENCE,Grant Park,W,-84.360619999999997,33.735280000000003
8145951,170260879,01/26/2017,01/25/2017,21:00:00,01/26/2017,08:35:00,203,,,1040 HUFF RD NW,0710,2404,,1,Morn,Thu,26,AUTO THEFT,Blandtown,D,-84.421250000000001,33.789490000000001
8145952,170260937,01/26/2017,01/26/2017,08:00:00,01/26/2017,09:00:00,308,,,925 STONEWALL DR SE,0410,1314,,1,Day,Thu,20,AGG ASSAULT,Leila Valley,Z,-84.358999999999995,33.691000000000003
8145953,170260991,01/26/2017,01/26/2017,07:30:00,01/26/2017,08:20:00,505,,601,817 W PEACHTREE ST NE,0610,2301,,1,Day,Thu,13,LARCENY-NON VEHICLE,Midtown,E,-84.387190000000004,33.776919999999997
8145954,170261030,01/26/2017,01/25/2017,19:00:00,01/26/2017,09:33:00,303,,,639 IRA ST SW,0640,2305,,1,Morn,Thu,13,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.400239999999997,33.737450000000003
8145955,170261073,01/26/2017,01/25/2017,14:00:00,01/25/2017,14:30:00,207,,,2020 PEACHTREE RD NW @SHEPHERD CENTER,0670,2308,,1,Day,Wed,28,LARCENY-NON VEHICLE,,E,-84.393609999999995,33.809910000000002
8145956,170261093,01/26/2017,01/25/2017,18:20:00,01/25/2017,18:20:00,201,,,1380 W PACES FERRY RD NW,0640,2305,,1,Eve,Wed,18,LARCENY-FROM VEHICLE,Paces,A,-84.431529999999995,33.847459999999998
8145957,170261130,01/26/2017,01/26/2017,10:00:00,01/26/2017,10:17:00,401,,,895 RALPH D ABERNATHY BLVD SW;,0630,2303,10,1,Day,Thu,9,LARCENY-NON VEHICLE,West End,T,-84.417509999999993,33.739800000000002
8145958,170261180,01/26/2017,01/25/2017,11:00:00,01/25/2017,17:00:00,402,,,1454 BEECHER ST SW,0690,2399,,1,Day,Wed,18,LARCENY-NON VEHICLE,Oakland City,S,-84.435199999999995,33.733130000000003
8145959,170261222,01/26/2017,01/25/2017,18:00:00,01/26/2017,09:30:00,509,,,435 PEACHTREE ST NE @SAINT LUKE EPISCOPA,0670,2308,,1,Morn,Thu,4,LARCENY-NON VEHICLE,Downtown,M,-84.384659999999997,33.766460000000002
8145960,170261307,01/26/2017,01/24/2016,11:30:00,01/24/2017,11:50:00,211,,,2525 PIEDMONT RD NE @HOME DEPOT,0630,2303,,1,Unk,Unk,24,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.365210000000005,33.823999999999998
8145961,170261369,01/26/2017,01/25/2017,20:00:00,01/26/2017,08:00:00,212,,,1005 LINDBERGH DR NE,0640,2305,,1,Morn,Thu,18,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,F,-84.354920000000007,33.819229999999997
8145962,170261480,01/26/2017,01/26/2017,11:00:00,01/26/2017,11:30:00,407,,,490 FAIRBURN RD SW,0690,2399,,1,Day,Thu,23,LARCENY-NON VEHICLE,Fairburn Mays,H,-84.509969999999996,33.741070000000001
8145963,170261524,01/26/2017,01/26/2017,12:30:00,01/26/2017,13:03:00,509,,,255 COURTLAND ST NE @HILTON HOTEL,0690,2399,,1,Day,Thu,13,LARCENY-NON VEHICLE,Downtown,M,-84.383139999999997,33.761569999999999
8145964,170261568,01/26/2017,01/26/2017,13:20:00,01/26/2017,13:25:00,511,,,50 UPPER ALABAMA ST SW,0630,2303,10,1,Day,Thu,12,LARCENY-NON VEHICLE,Downtown,M,-84.38964,33.751939999999998
8145965,170261618,01/26/2017,01/26/2017,09:50:00,01/26/2017,13:50:00,508,,,150 CARNEGIE WAY NW,0640,2305,,1,Day,Thu,18,LARCENY-FROM VEHICLE,Downtown,M,-84.389049999999997,33.758319999999998
8145966,170261676,01/26/2017,01/21/2017,12:00:00,01/21/2017,14:00:00,606,,,365 CAMERON ST SE,0511,2202,,3,Day,Sat,20,BURGLARY-RESIDENCE,Grant Park,W,-84.365430000000003,33.744579999999999
8145967,170261679,01/26/2017,01/26/2017,14:00:00,01/26/2017,14:12:00,511,,,20 BROAD ST SW,0630,2303,10,1,Day,Thu,,LARCENY-NON VEHICLE,Downtown,M,-84.392080000000007,33.753120000000003
8145968,170261717,01/26/2017,01/26/2017,14:15:00,01/26/2017,14:45:00,211,,,2525 PIEDMONT RD NE,0630,2303,10,1,Day,Thu,8,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.365210000000005,33.823999999999998
8145969,170261761,01/26/2017,01/23/2017,06:00:00,01/23/2017,08:00:00,313,,339,2980 JONESBORO RD SE,0640,2305,,1,Day,Mon,18,LARCENY-FROM VEHICLE,South River Gardens,Z,-84.371440000000007,33.673389999999998
8145970,170261794,01/26/2017,01/26/2017,15:00:00,01/26/2017,15:30:00,609,,,1275 CAROLINE ST NE,0630,2303,10,1,Eve,Thu,8,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
8145971,170261817,01/26/2017,01/26/2017,01:23:00,01/26/2017,01:30:00,307,,,208 ADAIR AVE SE,0511,2202,,1,Morn,Thu,20,BURGLARY-RESIDENCE,Lakewood Heights,Y,-84.381240000000005,33.706400000000002
8145972,170261856,01/26/2017,01/26/2017,15:33:00,01/26/2017,16:55:00,503,,1237,923 PEACHTREE ST NE,0430,1315,20,1,Eve,Thu,26,AGG ASSAULT,Midtown,E,-84.384060000000005,33.779969999999999
8145973,170261862,01/26/2017,01/26/2017,12:00:00,01/26/2017,12:30:00,208,,,3380 PEACHTREE RD NE,0640,2305,,1,Day,Thu,18,LARCENY-FROM VEHICLE,North Buckhead,B,-84.366169999999997,33.849690000000002
8145974,170262057,01/26/2017,01/25/2017,20:00:00,01/26/2017,16:34:00,409,,,3259 CASCADE PARC BLVD SW,0690,2399,,1,Unk,Thu,20,LARCENY-NON VEHICLE,Southwest,R,-84.496530000000007,33.699309999999997
8145975,170262089,01/26/2017,01/26/2017,16:41:00,01/26/2017,16:51:00,112,,,761 CARON CIR NW,0511,2202,30,1,Eve,Thu,20,BURGLARY-RESIDENCE,Collier Heights,I,-84.485889999999998,33.776040000000002
8145976,170262166,01/26/2017,01/26/2017,08:00:00,01/26/2017,13:15:00,208,ROOM,606,3315 PEACHTREE RD NE,0670,2308,,1,Day,Thu,14,LARCENY-NON VEHICLE,Peachtree Park,B,-84.36815,33.846420000000002
8145977,170262285,01/26/2017,01/25/2017,22:00:00,01/26/2017,17:30:00,504,,301,301 PINE ST NW,0670,2308,,1,Unk,Thu,26,LARCENY-NON VEHICLE,Downtown,M,-84.395849999999996,33.768009999999997
8145978,170262376,01/26/2017,01/26/2017,18:00:00,01/26/2017,18:35:00,609,,,1275 CAROLINE ST NE,0630,2303,10,1,Eve,Thu,8,LARCENY-NON VEHICLE,Edgewood,O,-84.34796,33.75826
8145979,170262461,01/26/2017,01/07/2017,12:00:00,01/26/2017,18:29:00,405,,,2179 WINGATE ST SW,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Florida Heights,I,-84.459440000000001,33.748910000000002
8145980,170262549,01/26/2017,01/26/2017,18:25:00,01/26/2017,18:57:00,407,,,3707 WISTERIA LN SW,0410,1314,,1,Eve,Thu,20,AGG ASSAULT,Fairburn Mays,H,-84.50873,33.750779999999999
8145981,170262585,01/26/2017,01/26/2017,19:00:00,01/26/2017,19:08:00,306,,,2871 LAKEWOOD AVE SW,0640,2305,,1,Eve,Thu,12,LARCENY-FROM VEHICLE,Sylvan Hills,X,-84.410899999999998,33.697310000000002
8145982,170262713,01/26/2017,01/26/2017,19:54:00,01/26/2017,20:40:00,210,,,3393 PEACHTREE RD NE,0630,2303,10,1,Eve,Thu,8,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
8145983,170262728,01/26/2017,01/09/2017,18:49:00,01/22/2017,19:00:00,208,,,3500 PEACHTREE RD NE,0630,2303,10,1,Unk,Unk,24,LARCENY-NON VEHICLE,North Buckhead,B,-84.362780000000001,33.853020000000001
8145984,170262749,01/26/2017,01/26/2017,20:12:00,01/26/2017,20:20:00,110,,5210,921 WESTMORELAND CIR NW,0511,2202,,1,Eve,Thu,26,BURGLARY-RESIDENCE,West Highlands,G,-84.449190000000002,33.789560000000002
8145985,170262756,01/26/2017,01/26/2017,20:08:00,01/26/2017,20:09:00,109,,,2615 DONALD LEE HOLLOWELL PKWY NW,0670,2308,,1,Eve,Thu,8,LARCENY-NON VEHICLE,Center Hill,J,-84.472359999999995,33.776200000000003
8145986,170262892,01/26/2017,01/26/2017,20:00:00,01/26/2017,21:15:00,612,,,1325 MCPHERSON AVE SE,0511,2202,,1,Eve,Thu,20,BURGLARY-RESIDENCE,East Atlanta,W,-84.344200000000001,33.744250000000001
8145987,170262933,01/26/2017,01/26/2017,21:50:00,01/26/2017,21:50:00,507,,,1600 LARKIN ST SW,0640,2305,,1,Eve,Thu,13,LARCENY-FROM VEHICLE,The Villages at Castleberry H,T,-84.407229999999998,33.747920000000001
8145988,170262941,01/26/2017,01/26/2017,21:00:00,01/26/2017,21:55:00,601,,,782 PONCE DE LEON AVE NE,0640,2305,,1,Eve,Thu,13,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.361789999999999,33.774120000000003
8145989,170262955,01/26/2017,01/26/2017,20:00:00,01/26/2017,22:00:00,507,,,261 WALKER ST SW,0640,2305,,1,Eve,Thu,13,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.403289999999998,33.747529999999998
8145990,170263004,01/26/2017,01/26/2017,17:00:00,01/26/2017,22:00:00,207,,,1820 PEACHTREE RD NW,0640,2305,,2,Eve,Thu,18,LARCENY-FROM VEHICLE,Ardmore,E,-84.394069999999999,33.804819999999999
8145991,170263006,01/26/2017,01/26/2017,22:15:00,01/26/2017,22:20:00,411,,,2140 MAXWELL DR SW,0311,1204,,1,Eve,Thu,13,ROBBERY-PEDESTRIAN,Greenbriar,R,-84.482690000000005,33.697000000000003
8145992,170263009,01/26/2017,01/26/2017,05:30:00,01/26/2017,22:30:00,410,,A-15,1935 ALISON CT SW,0521,2204,,1,Unk,Thu,26,BURGLARY-RESIDENCE,Fort Valley,R,-84.451490000000007,33.70055
8145993,170263026,01/26/2017,01/26/2017,13:00:00,01/26/2017,22:30:00,611,,,2897 SALMON AVE SE,0511,2202,,1,Eve,Thu,20,BURGLARY-RESIDENCE,East Lake,O,-84.292109999999994,33.739840000000001
8145994,170263048,01/26/2017,01/26/2017,23:00:00,01/26/2017,23:09:00,502,,,1521 PEACHTREE ST NE,0710,2404,,1,Morn,Thu,23,AUTO THEFT,Midtown,E,-84.387450000000001,33.79607
8145995,170263102,01/26/2017,01/26/2017,23:37:00,01/26/2017,23:37:00,602,,,602 N HIGHLAND AVE NE @MANUELS,0640,2305,,2,Morn,Thu,18,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.352739999999997,33.770820000000001
8145864,170250024,01/25/2017,01/24/2017,23:45:00,01/25/2017,00:07:00,401,,,850 OAK ST @  WEST END MALL,0311,1204,,1,Morn,Tue,8,ROBBERY-PEDESTRIAN,West End,T,-84.416799999999995,33.740569999999998
8145865,170250224,01/25/2017,01/24/2017,20:00:00,01/25/2017,01:16:00,604,,S,691 JOHN WESLEY DOBBS AVE NE,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.364769999999993,33.759340000000002
8145866,170250384,01/25/2017,01/25/2017,00:05:00,01/25/2017,02:37:00,207,,,2110 PEACHTREE RD NW @MICK'S - BENNETT ST,0640,2305,,1,Morn,Wed,18,LARCENY-FROM VEHICLE,,C,-84.392740000000003,33.81203
8145867,170250537,01/25/2017,01/25/2017,04:05:00,01/25/2017,04:05:00,304,,,759 POLLARD BLVD SW,0410,1314,10,1,Morn,Wed,,AGG ASSAULT,Summerhill,V,-84.391270000000006,33.734050000000003
8145868,170250586,01/25/2017,01/24/2017,22:00:00,01/25/2017,04:30:00,411,,K8,3200 STONE RD SW,0511,2202,,1,Morn,Wed,26,BURGLARY-RESIDENCE,Greenbriar,R,-84.494029999999995,33.669699999999999
8145869,170250758,01/25/2017,01/25/2017,06:51:00,01/25/2017,11:30:00,311,APT,26D,532 CLEVELAND AVE SW,0440,1399,20,1,Day,Wed,,AGG ASSAULT,Hammond Park,X,-84.405900000000003,33.681159999999998
8145870,170250772,01/25/2017,01/25/2017,07:00:00,01/25/2017,07:01:00,104,,,1700 MARTIN L KING JR DR SW,0710,2404,,1,Day,Wed,20,AUTO THEFT,Mozley Park,K,-84.44265,33.751179999999998
8145871,170250780,01/25/2017,01/24/2017,21:30:00,01/25/2017,07:00:00,406,,,2926 KEATS DR SW,0640,2305,,1,Morn,Wed,20,LARCENY-FROM VEHICLE,Peyton Forest,I,-84.483329999999995,33.741779999999999
8145872,170250783,01/25/2017,01/18/2017,05:00:00,01/25/2017,06:00:00,603,,,4 CARLISLE WAY NE,0690,2399,,1,Unk,Unk,20,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.380269999999996,33.768610000000002
8145873,170250831,01/25/2017,01/24/2017,22:00:00,01/24/2017,23:00:00,104,,10201,1005 BALDWIN ST SW,0640,2305,,1,Eve,Tue,13,LARCENY-FROM VEHICLE,Ashview Heights,T,-84.420569999999998,33.746470000000002
8145874,170250853,01/25/2017,01/24/2017,11:30:00,01/24/2017,12:00:00,602,,,789 PONCE DE LEON AVE,0710,2404,,1,Day,Tue,13,AUTO THEFT,Poncey-Highland,N,-84.361279999999994,33.773499999999999
8145875,170250979,01/25/2017,01/24/2017,19:00:00,01/25/2017,08:56:00,106,,1,1079 MARIETTA BLVD NW,0640,2305,,1,Morn,Wed,18,LARCENY-FROM VEHICLE,Knight Park/Howell Station,K,-84.4285,33.783900000000003
8145876,170251026,01/25/2017,01/25/2017,09:00:00,01/25/2017,09:06:00,203,,,1176 CHATTAHOOCHEE AVE NW,0640,2305,,1,Day,Wed,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.425610000000006,33.800579999999997
8145877,170251059,01/25/2017,11/01/2016,12:00:00,01/25/2017,09:00:00,612,,,960 CONSTITUTION RD,0690,2399,,1,Unk,Unk,,LARCENY-NON VEHICLE,East Atlanta,W,-84.338329999999999,33.73874
8145878,170251085,01/25/2017,01/25/2017,09:22:00,01/25/2017,09:24:00,601,,,979 VIRGINIA AVE NE,0336,1211O,,1,Day,Wed,2,ROBBERY-COMMERCIAL,Virginia Highland,F,-84.355379999999997,33.782069999999997
